52.0,3.0,60.0,0.0,45.0,0.0,67.0,4.0,30.0,4.0,86.0,18.0,12.0,18.0,100.0,34.0,0.0,35.0,100.0,48.0,8.0,49.0,75.0,51.0,30.0,51.0,75.0,76.0,34.0,76.0,71.0,100.0,38.0,99.0
52.0,3.0,60.0,0.0,45.0,0.0,67.0,4.0,30.0,4.0,86.0,18.0,12.0,18.0,100.0,34.0,0.0,35.0,100.0,48.0,8.0,49.0,75.0,51.0,30.0,51.0,75.0,76.0,34.0,76.0,71.0,100.0,38.0,99.0
