39.0,3.0,45.0,0.0,39.0,0.0,78.0,3.0,89.0,3.0,73.0,16.0,100.0,15.0,45.0,36.0,84.0,35.0,0.0,48.0,12.0,47.0,67.0,50.0,100.0,48.0,45.0,73.0,67.0,73.0,78.0,100.0,73.0,97.0
40.0,3.0,46.0,0.0,34.0,2.0,58.0,5.0,28.0,5.0,73.0,18.0,13.0,20.0,85.0,35.0,0.0,36.0,82.0,49.0,7.0,51.0,67.0,52.0,28.0,52.0,82.0,77.0,19.0,77.0,100.0,99.0,16.0,100.0
49.0,3.0,56.0,0.0,41.0,0.0,67.0,4.0,30.0,4.0,86.0,17.0,12.0,18.0,100.0,35.0,0.0,36.0,93.0,48.0,8.0,52.0,75.0,50.0,30.0,50.0,75.0,76.0,30.0,77.0,71.0,100.0,34.0,99.0
49.0,3.0,55.0,0.0,39.0,0.0,62.0,4.0,33.0,4.0,78.0,18.0,17.0,19.0,91.0,36.0,0.0,35.0,88.0,49.0,0.0,50.0,68.0,52.0,30.0,52.0,84.0,77.0,17.0,77.0,100.0,100.0,10.0,100.0
47.0,2.0,54.0,0.0,40.0,0.0,64.0,4.0,27.0,4.0,77.0,18.0,10.0,18.0,94.0,34.0,0.0,35.0,100.0,48.0,10.0,49.0,64.0,51.0,24.0,51.0,67.0,76.0,27.0,76.0,67.0,100.0,37.0,99.0
54.0,3.0,61.0,0.0,47.0,0.0,72.0,4.0,33.0,4.0,90.0,17.0,15.0,18.0,100.0,35.0,0.0,35.0,97.0,49.0,4.0,51.0,79.0,52.0,33.0,51.0,90.0,77.0,18.0,76.0,93.0,100.0,0.0,98.0
47.0,3.0,50.0,0.0,41.0,0.0,60.0,4.0,29.0,4.0,75.0,18.0,13.0,18.0,91.0,34.0,0.0,35.0,100.0,48.0,10.0,48.0,63.0,52.0,26.0,52.0,66.0,77.0,26.0,77.0,60.0,100.0,32.0,99.0
54.0,3.0,61.0,0.0,43.0,0.0,72.0,4.0,33.0,4.0,86.0,18.0,15.0,18.0,100.0,35.0,0.0,36.0,97.0,49.0,8.0,51.0,79.0,52.0,33.0,52.0,90.0,76.0,29.0,77.0,90.0,100.0,36.0,100.0
55.0,3.0,61.0,0.0,49.0,0.0,70.0,4.0,40.0,4.0,82.0,18.0,22.0,18.0,97.0,33.0,10.0,35.0,100.0,49.0,16.0,50.0,70.0,51.0,31.0,51.0,73.0,76.0,16.0,75.0,76.0,100.0,0.0,98.0
46.0,3.0,49.0,0.0,39.0,0.0,62.0,4.0,26.0,4.0,75.0,18.0,10.0,19.0,88.0,35.0,0.0,36.0,91.0,50.0,7.0,51.0,62.0,52.0,20.0,52.0,81.0,76.0,7.0,76.0,100.0,100.0,0.0,99.0
52.0,2.0,60.0,0.0,45.0,0.0,71.0,4.0,34.0,4.0,86.0,18.0,15.0,18.0,100.0,35.0,0.0,35.0,100.0,49.0,4.0,50.0,67.0,52.0,23.0,52.0,71.0,77.0,12.0,76.0,67.0,100.0,4.0,99.0
47.0,3.0,54.0,0.0,40.0,0.0,64.0,4.0,30.0,4.0,80.0,18.0,14.0,20.0,97.0,34.0,4.0,36.0,100.0,49.0,10.0,51.0,67.0,52.0,24.0,52.0,84.0,77.0,10.0,78.0,100.0,98.0,0.0,100.0
50.0,2.0,58.0,0.0,43.0,0.0,68.0,4.0,33.0,3.0,83.0,18.0,15.0,18.0,97.0,35.0,0.0,35.0,100.0,50.0,8.0,50.0,68.0,51.0,25.0,51.0,68.0,76.0,18.0,75.0,65.0,100.0,15.0,100.0
49.0,3.0,55.0,0.0,43.0,0.0,64.0,4.0,34.0,4.0,79.0,19.0,16.0,20.0,94.0,35.0,7.0,36.0,100.0,49.0,13.0,50.0,64.0,52.0,28.0,52.0,79.0,77.0,13.0,77.0,94.0,99.0,0.0,100.0
49.0,3.0,56.0,0.0,41.0,0.0,71.0,4.0,34.0,4.0,86.0,18.0,12.0,19.0,100.0,36.0,0.0,35.0,93.0,49.0,4.0,49.0,67.0,53.0,26.0,52.0,63.0,77.0,19.0,76.0,63.0,100.0,34.0,98.0
52.0,2.0,59.0,0.0,46.0,0.0,68.0,4.0,39.0,4.0,84.0,18.0,23.0,19.0,97.0,34.0,10.0,35.0,100.0,48.0,13.0,51.0,71.0,52.0,30.0,52.0,88.0,77.0,13.0,76.0,97.0,100.0,0.0,99.0
52.0,3.0,60.0,0.0,45.0,0.0,71.0,4.0,34.0,4.0,89.0,18.0,19.0,19.0,100.0,35.0,0.0,35.0,89.0,49.0,4.0,51.0,75.0,52.0,30.0,52.0,75.0,78.0,30.0,78.0,78.0,100.0,30.0,100.0
47.0,3.0,50.0,0.0,41.0,2.0,63.0,4.0,32.0,4.0,75.0,17.0,19.0,17.0,94.0,32.0,7.0,34.0,100.0,47.0,0.0,49.0,72.0,52.0,35.0,52.0,79.0,75.0,38.0,77.0,88.0,100.0,41.0,99.0
49.0,3.0,55.0,0.0,42.0,2.0,65.0,4.0,33.0,5.0,78.0,17.0,20.0,18.0,97.0,33.0,10.0,34.0,100.0,48.0,0.0,50.0,78.0,52.0,36.0,53.0,88.0,75.0,42.0,77.0,100.0,100.0,46.0,100.0
49.0,3.0,55.0,0.0,43.0,2.0,64.0,4.0,34.0,5.0,79.0,17.0,22.0,17.0,94.0,33.0,10.0,34.0,100.0,47.0,0.0,49.0,73.0,50.0,34.0,52.0,82.0,75.0,34.0,76.0,94.0,100.0,25.0,99.0
48.0,3.0,53.0,0.0,42.0,0.0,62.0,3.0,37.0,4.0,75.0,16.0,23.0,17.0,89.0,32.0,12.0,33.0,100.0,46.0,0.0,48.0,73.0,48.0,37.0,50.0,73.0,74.0,42.0,75.0,67.0,100.0,45.0,100.0
48.0,3.0,53.0,0.0,42.0,2.0,62.0,4.0,36.0,5.0,77.0,17.0,24.0,17.0,92.0,33.0,9.0,33.0,100.0,47.0,0.0,49.0,74.0,50.0,36.0,51.0,89.0,75.0,36.0,76.0,100.0,98.0,30.0,100.0
51.0,2.0,53.0,0.0,42.0,0.0,64.0,3.0,37.0,4.0,76.0,16.0,26.0,16.0,92.0,32.0,12.0,32.0,100.0,47.0,0.0,48.0,73.0,50.0,34.0,50.0,76.0,76.0,28.0,75.0,78.0,100.0,20.0,99.0
46.0,2.0,52.0,0.0,41.0,0.0,61.0,4.0,35.0,4.0,75.0,17.0,21.0,17.0,89.0,31.0,9.0,32.0,100.0,46.0,0.0,47.0,69.0,49.0,32.0,49.0,66.0,74.0,38.0,74.0,66.0,98.0,41.0,100.0
48.0,3.0,53.0,0.0,42.0,2.0,62.0,4.0,36.0,5.0,74.0,17.0,21.0,17.0,92.0,32.0,9.0,32.0,100.0,46.0,0.0,47.0,74.0,48.0,33.0,49.0,83.0,73.0,33.0,74.0,92.0,97.0,30.0,100.0
49.0,2.0,58.0,0.0,43.0,0.0,66.0,4.0,38.0,5.0,78.0,17.0,26.0,17.0,92.0,32.0,12.0,33.0,100.0,47.0,0.0,47.0,75.0,49.0,35.0,49.0,75.0,76.0,26.0,75.0,75.0,100.0,18.0,100.0
42.0,2.0,49.0,0.0,36.0,0.0,59.0,3.0,26.0,4.0,75.0,17.0,13.0,17.0,91.0,32.0,0.0,33.0,100.0,46.0,0.0,48.0,75.0,49.0,30.0,51.0,84.0,73.0,33.0,76.0,81.0,98.0,33.0,100.0
47.0,3.0,54.0,0.0,40.0,2.0,65.0,4.0,29.0,5.0,83.0,18.0,15.0,18.0,100.0,33.0,0.0,33.0,100.0,48.0,4.0,49.0,79.0,50.0,29.0,50.0,86.0,75.0,26.0,75.0,86.0,99.0,15.0,100.0
49.0,2.0,56.0,0.0,41.0,0.0,63.0,3.0,30.0,4.0,82.0,16.0,12.0,17.0,100.0,32.0,0.0,33.0,100.0,48.0,0.0,48.0,75.0,50.0,26.0,50.0,75.0,75.0,30.0,75.0,75.0,100.0,38.0,100.0
45.0,3.0,52.0,0.0,38.0,2.0,63.0,4.0,28.0,5.0,83.0,17.0,14.0,18.0,97.0,33.0,0.0,34.0,100.0,48.0,4.0,49.0,76.0,50.0,32.0,51.0,83.0,76.0,28.0,76.0,90.0,98.0,21.0,100.0
49.0,2.0,52.0,0.0,42.0,0.0,66.0,4.0,32.0,5.0,83.0,17.0,14.0,18.0,100.0,32.0,0.0,34.0,100.0,46.0,4.0,48.0,76.0,50.0,32.0,50.0,76.0,75.0,32.0,75.0,76.0,100.0,35.0,99.0
45.0,3.0,52.0,0.0,38.0,2.0,63.0,3.0,28.0,5.0,83.0,17.0,14.0,18.0,100.0,32.0,0.0,34.0,100.0,47.0,4.0,48.0,76.0,50.0,28.0,50.0,76.0,74.0,32.0,74.0,76.0,100.0,38.0,100.0
45.0,3.0,52.0,0.0,38.0,2.0,63.0,4.0,28.0,5.0,80.0,17.0,14.0,18.0,100.0,33.0,0.0,34.0,100.0,47.0,0.0,49.0,73.0,52.0,28.0,52.0,83.0,76.0,18.0,76.0,97.0,100.0,11.0,100.0
47.0,2.0,54.0,0.0,40.0,0.0,65.0,3.0,33.0,4.0,83.0,16.0,15.0,17.0,100.0,32.0,0.0,33.0,100.0,48.0,0.0,49.0,72.0,51.0,26.0,50.0,83.0,75.0,15.0,75.0,97.0,100.0,4.0,100.0
47.0,3.0,54.0,0.0,40.0,0.0,68.0,3.0,33.0,4.0,83.0,17.0,18.0,16.0,100.0,33.0,4.0,33.0,97.0,48.0,0.0,48.0,68.0,50.0,22.0,50.0,68.0,75.0,15.0,74.0,68.0,100.0,18.0,99.0
51.0,3.0,54.0,0.0,40.0,0.0,68.0,4.0,33.0,4.0,83.0,17.0,18.0,17.0,100.0,33.0,4.0,34.0,97.0,49.0,4.0,49.0,72.0,51.0,25.0,51.0,83.0,75.0,15.0,76.0,93.0,100.0,0.0,99.0
47.0,3.0,54.0,0.0,40.0,0.0,65.0,3.0,33.0,4.0,83.0,17.0,18.0,17.0,100.0,33.0,4.0,33.0,93.0,48.0,0.0,48.0,68.0,52.0,18.0,51.0,68.0,76.0,15.0,75.0,68.0,100.0,22.0,98.0
43.0,3.0,51.0,0.0,36.0,2.0,65.0,4.0,29.0,5.0,79.0,17.0,15.0,18.0,100.0,33.0,0.0,34.0,93.0,48.0,0.0,48.0,65.0,52.0,18.0,50.0,79.0,74.0,18.0,76.0,100.0,100.0,11.0,98.0
47.0,3.0,54.0,0.0,40.0,2.0,65.0,4.0,33.0,5.0,83.0,18.0,18.0,18.0,100.0,35.0,4.0,35.0,93.0,49.0,0.0,50.0,68.0,51.0,25.0,52.0,72.0,75.0,29.0,76.0,72.0,100.0,33.0,99.0
47.0,3.0,58.0,0.0,40.0,0.0,68.0,4.0,33.0,5.0,83.0,17.0,18.0,18.0,100.0,34.0,8.0,34.0,93.0,49.0,0.0,47.0,65.0,53.0,22.0,52.0,72.0,76.0,8.0,76.0,79.0,100.0,8.0,99.0
47.0,3.0,54.0,0.0,40.0,2.0,68.0,4.0,33.0,5.0,83.0,17.0,18.0,18.0,100.0,33.0,8.0,33.0,93.0,49.0,0.0,49.0,68.0,51.0,22.0,51.0,79.0,75.0,22.0,76.0,97.0,100.0,22.0,99.0
43.0,3.0,50.0,0.0,36.0,2.0,65.0,4.0,29.0,5.0,83.0,17.0,18.0,18.0,100.0,34.0,4.0,34.0,93.0,48.0,0.0,48.0,68.0,52.0,22.0,52.0,68.0,76.0,25.0,76.0,76.0,100.0,29.0,100.0
43.0,3.0,50.0,0.0,40.0,2.0,65.0,4.0,29.0,4.0,83.0,17.0,18.0,17.0,100.0,34.0,4.0,33.0,93.0,48.0,0.0,48.0,68.0,52.0,26.0,52.0,72.0,76.0,26.0,76.0,76.0,100.0,26.0,99.0
45.0,3.0,52.0,0.0,38.0,2.0,66.0,4.0,32.0,5.0,83.0,17.0,18.0,18.0,100.0,34.0,7.0,34.0,90.0,48.0,0.0,48.0,66.0,50.0,25.0,52.0,69.0,75.0,32.0,76.0,76.0,100.0,38.0,100.0
43.0,2.0,51.0,0.0,36.0,0.0,65.0,3.0,29.0,4.0,83.0,16.0,18.0,17.0,100.0,33.0,4.0,33.0,90.0,49.0,0.0,47.0,65.0,52.0,18.0,51.0,65.0,76.0,15.0,76.0,65.0,100.0,22.0,98.0
50.0,2.0,58.0,0.0,40.0,0.0,65.0,4.0,29.0,3.0,72.0,17.0,11.0,16.0,90.0,33.0,0.0,33.0,100.0,47.0,11.0,50.0,79.0,51.0,36.0,52.0,90.0,75.0,43.0,75.0,79.0,99.0,47.0,100.0
52.0,3.0,60.0,0.0,45.0,0.0,67.0,3.0,30.0,3.0,75.0,17.0,12.0,17.0,93.0,33.0,0.0,33.0,100.0,47.0,12.0,51.0,82.0,51.0,38.0,52.0,93.0,76.0,45.0,75.0,78.0,99.0,45.0,100.0
57.0,4.0,64.0,2.0,48.0,0.0,72.0,4.0,29.0,4.0,76.0,19.0,12.0,16.0,88.0,36.0,0.0,33.0,100.0,50.0,16.0,50.0,80.0,53.0,36.0,54.0,96.0,76.0,32.0,76.0,76.0,100.0,32.0,100.0
77.0,4.0,86.0,2.0,67.0,0.0,91.0,4.0,43.0,4.0,86.0,19.0,24.0,16.0,96.0,36.0,0.0,32.0,100.0,51.0,10.0,49.0,86.0,52.0,39.0,52.0,86.0,78.0,29.0,77.0,67.0,100.0,5.0,100.0
84.0,3.0,89.0,2.0,77.0,0.0,97.0,4.0,56.0,4.0,81.0,17.0,45.0,15.0,89.0,35.0,28.0,31.0,100.0,49.0,33.0,48.0,84.0,51.0,61.0,52.0,49.0,75.0,81.0,76.0,0.0,97.0,77.0,100.0
86.0,3.0,93.0,2.0,72.0,0.0,86.0,3.0,29.0,3.0,58.0,16.0,15.0,14.0,72.0,35.0,15.0,31.0,72.0,49.0,58.0,47.0,72.0,48.0,22.0,50.0,100.0,73.0,22.0,76.0,36.0,98.0,0.0,100.0
85.0,3.0,93.0,2.0,70.0,0.0,93.0,4.0,24.0,4.0,54.0,18.0,16.0,14.0,77.0,36.0,0.0,32.0,100.0,51.0,16.0,49.0,62.0,50.0,47.0,51.0,24.0,75.0,100.0,74.0,0.0,100.0,8.0,100.0
94.0,3.0,94.0,0.0,81.0,0.0,54.0,3.0,41.0,3.0,41.0,16.0,41.0,16.0,41.0,32.0,54.0,33.0,94.0,49.0,100.0,49.0,61.0,49.0,54.0,49.0,74.0,73.0,81.0,75.0,0.0,93.0,54.0,100.0
74.0,3.0,74.0,0.0,64.0,0.0,43.0,3.0,32.0,4.0,37.0,16.0,32.0,16.0,43.0,32.0,43.0,33.0,69.0,49.0,74.0,49.0,48.0,50.0,37.0,50.0,85.0,75.0,27.0,77.0,100.0,99.0,0.0,100.0
91.0,3.0,91.0,0.0,81.0,0.0,81.0,3.0,53.0,4.0,62.0,17.0,53.0,16.0,48.0,33.0,58.0,32.0,81.0,49.0,77.0,49.0,81.0,52.0,62.0,50.0,100.0,75.0,62.0,75.0,91.0,100.0,0.0,100.0
67.0,2.0,74.0,0.0,54.0,0.0,74.0,2.0,14.0,4.0,54.0,16.0,7.0,16.0,61.0,33.0,0.0,33.0,40.0,49.0,40.0,49.0,81.0,50.0,40.0,50.0,100.0,74.0,40.0,75.0,47.0,99.0,20.0,100.0
25.0,3.0,34.0,0.0,21.0,2.0,59.0,3.0,21.0,4.0,80.0,16.0,21.0,19.0,100.0,33.0,17.0,35.0,84.0,50.0,0.0,48.0,55.0,53.0,21.0,51.0,38.0,77.0,25.0,77.0,50.0,100.0,76.0,98.0
20.0,2.0,29.0,0.0,24.0,0.0,58.0,3.0,48.0,3.0,72.0,14.0,39.0,16.0,81.0,33.0,29.0,36.0,58.0,50.0,10.0,49.0,39.0,49.0,34.0,50.0,15.0,74.0,58.0,74.0,0.0,100.0,100.0,97.0
34.0,3.0,43.0,0.0,29.0,0.0,77.0,4.0,29.0,4.0,91.0,15.0,34.0,17.0,100.0,33.0,24.0,35.0,72.0,49.0,0.0,47.0,53.0,52.0,20.0,49.0,39.0,77.0,0.0,73.0,39.0,100.0,58.0,91.0
